Analysis Run Date,Selected Stock,Current EGP Price,Recommendation,Undervalued (Yes/No),Golden Cross (Yes/No),Death Cross (Yes/No),Diamond Cross (20>50) (Yes/No),RSI (%),Volume Multiplier (vs 1Y),Buy Volume Multiplier (vs 2-Month),Optimal Entry Price,Stop Loss,Take Profit 1,Take Profit 2,Take Profit 3,Index Membership,Implied Fair Value (EGP),Fair Value Method,Support,Resistance,P/E Ratio (TTM),EPS (TTM),MACD Bullish (Yes/No),ADX,ADX +DI,ADX -DI,MFI,BB Squeeze,ADL,ChartScanAI Signal,ChartScanAI Confidence,ChartScanAI Recommendation,Score,Score %,Score - Trend,Score - MACD,Score - RSI,Score - Volume,Score - ADI,Score - Support
2026-08-04,ETRS,10.54,Watch,Yes,Yes,No,Yes,50.06,0.359,0.23,10.5268,10.3209,11.0391,11.15,11.2609,EGX70,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-04,OBRI,32.21,Hold,No,Yes,No,No,35.71,1.253,0.795,31.8407,31.5,32.5613,35.9024,37.0467,EGX70,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-04,NIPH,263.0,Watch,No,Yes,No,Yes,72.93,3.288,5.771,223.505,210.412,274.1119,287.98,365.95,EGX70,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-04,SWDY,109.02,Watch,Yes,Yes,No,Yes,82.49,13.457,0.084,99.8468,92.5,115.15,122.8016,118.7616,EGX70,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-04,ENGC,46.28,Watch,Yes,Yes,No,Yes,71.46,3.765,2.173,42.1951,40.11,49.4033,57.9833,64.0144,EGX70,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-04,ZEOT,13.3,Watch,No,Yes,No,Yes,75.73,1.188,0.51,12.085,11.1606,13.3406,14.1733,16.3533,EGX70,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-04,BIOC,414.3,Watch,Yes,Yes,No,Yes,95.95,2.834,2.321,240.525,208.8583,524.1933,666.0275,591.1391,EGX70,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-04,IFAP,20.19,Buy,Yes,Yes,No,Yes,63.35,3.472,5.482,19.7144,19.51,20.2067,20.3991,20.9033,EGX70,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-04,ICFC,16.2,Watch,Yes,Yes,No,Yes,64.25,3.035,0.0,15.5462,15.43,16.6333,17.9833,18.9143,EGX70,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-04,ISMA,31.27,Watch,No,Yes,No,Yes,66.28,0.239,0.714,29.948,27.6202,32.3265,32.8293,33.4067,EGX70,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-04,LCSW,36.03,Watch,Yes,Yes,No,Yes,65.51,1.116,1.142,33.3765,30.3518,36.5522,37.4394,38.3133,EGX70,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-04,MPCO,1.94,Watch,Yes,Yes,No,Yes,57.32,0.948,0.0,1.9158,1.8589,1.9884,2.0413,2.0833,EGX70,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-04,ATQA,9.87,Buy,Yes,Yes,No,Yes,54.82,0.423,0.38,9.86,9.7452,10.0925,10.2191,10.29,EGX70,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-04,MTIE,10.3,Watch,No,Yes,No,Yes,72.01,5.02,0.617,9.6884,9.3,11.0167,11.6808,11.3301,EGX70,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-04,RACC,10.13,Buy,Yes,Yes,No,Yes,52.25,0.797,0.323,10.125,9.91,10.4005,10.6503,10.7033,EGX70,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-04,SKPC,15.75,Hold,No,Yes,No,No,43.94,0.85,0.218,15.3298,15.0075,16.2564,16.5125,16.6892,EGX70,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-04,SCEM,78.4,Buy,Yes,Yes,No,Yes,60.65,2.224,2.699,77.1205,66.2534,86.6599,90.3563,91.6333,EGX70,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-04,OCDI,29.0,Watch,No,Yes,No,Yes,66.7,1.259,0.778,27.9499,26.9934,29.0407,29.4064,30.0,EGX70,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-04,SVCE,9.2,Watch,Yes,Yes,No,Yes,49.23,0.283,0.0,8.9446,8.76,9.5283,9.7621,9.7767,EGX70,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-04,MOED,0.673,Avoid,Yes,No,Yes,No,36.03,1.5,1.106,,,,,,EGX70,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-04,RREI,4.47,Watch,No,Yes,No,Yes,63.32,0.573,0.224,4.3509,3.7589,4.8488,4.9278,5.2367,UNINDEX,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-04,ADIB,51.82,Watch,Yes,Yes,No,Yes,63.38,0.544,0.068,49.3196,48.2733,53.2048,54.1646,54.8285,EGX30,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-04,MFPC,37.2,Hold,Yes,Yes,No,No,48.09,0.501,0.072,35.8547,35.7946,38.25,38.5567,38.6313,EGX70,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-04,NCCW,7.08,Watch,No,Yes,No,Yes,62.73,0.696,0.0,6.7624,6.6074,7.2151,7.3084,7.45,EGX70,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-04,EALR,371.73,Watch,Yes,Yes,No,Yes,51.54,1.712,0.027,361.1788,360.0,391.1921,423.2347,436.6533,UNINDEX,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-04,AALR,276.0,Watch,No,Yes,No,Yes,64.58,1.016,0.617,257.6226,249.79,287.7114,288.2818,307.9633,UNINDEX,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-04,KABO,8.3,Watch,No,Yes,No,Yes,65.09,1.776,0.956,7.9466,7.1213,8.7551,8.8667,9.2333,EGX70,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-04,MCRO,1.52,Watch,No,Yes,No,Yes,63.87,4.693,5.333,1.4509,1.45,1.5828,1.619,1.66,EGX70,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-04,GGCC,1.01,Watch,No,Yes,No,Yes,82.5,3.605,1.39,0.805,0.595,1.0187,1.0331,1.0598,UNINDEX,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-04,INEG,0.517,Avoid,Yes,No,Yes,Yes,58.08,1.252,0.422,,,,,,UNINDEX,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-04,CPCI,487.0,Watch,No,Yes,No,Yes,68.4,1.471,3.285,466.1155,447.0816,501.4547,515.9908,518.9933,UNINDEX,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-04,AXPH,1264.12,Watch,No,Yes,No,Yes,60.85,2.228,5.465,1257.0,1158.1128,1287.6122,1312.2368,1341.2533,UNINDEX,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-04,MBSC,244.21,Watch,Yes,Yes,No,No,46.72,0.473,0.387,235.83,234.7855,245.6659,248.1478,250.1008,UNINDEX,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-04,MILS,192.73,Watch,No,Yes,No,Yes,62.66,1.849,0.061,174.0875,145.354,208.4527,213.4347,224.8967,UNINDEX,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-04,ZMID,7.15,Watch,No,Yes,No,Yes,51.89,0.98,0.141,6.99,6.7152,7.6476,7.8167,7.8538,EGX70,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-04,AMIA,12.89,Watch,No,Yes,No,Yes,79.37,0.473,1.92,11.0483,9.4033,13.4067,16.3367,18.3569,EGX70,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-04,MISR,5.51,Watch,Yes,Yes,No,Yes,48.33,0.0,0.0,5.435,5.42,5.69,5.7031,5.7669,UNINDEX,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-04,MPCI,311.0,Watch,No,Yes,No,Yes,69.36,2.088,4.46,280.775,276.2255,313.52,313.56,324.5255,EGX70,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-04,TALM,18.62,Watch,No,Yes,No,Yes,70.64,2.103,6.938,17.43,16.6076,18.7554,19.0869,19.6033,EGX70,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-04,LUTS,0.623,Buy,Yes,Yes,No,Yes,63.28,3.25,1.605,0.5896,0.586,0.6557,0.7418,0.7999,UNINDEX,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-04,INFI,115.91,Watch,No,Yes,No,Yes,71.7,2.435,6.156,114.25,104.828,116.8071,123.2533,143.7933,UNINDEX,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-04,EPCO,11.11,Watch,No,Yes,No,Yes,64.01,0.627,0.261,10.572,9.0591,11.4809,11.97,12.0332,UNINDEX,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-04,EGAS,59.0,Watch,Yes,Yes,No,Yes,71.11,1.624,0.321,57.105,51.9149,59.2322,64.6233,67.4953,EGX33,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-04,MASR,7.97,Watch,Yes,Yes,No,Yes,53.8,0.726,0.12,7.6555,7.4249,8.3951,8.5365,8.58,EGX33,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-04,OLFI,24.5,Avoid,Yes,No,Yes,Yes,71.25,8.809,3.808,,,,,,EGX33,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-04,ORHD,41.5,Buy,Yes,Yes,No,Yes,65.29,2.636,1.849,40.5,38.4,42.4633,45.6033,47.5528,EGX30,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-05,AMOC,9.2,Watch,Yes,Yes,No,Yes,66.22,1.107,0.732,8.6568,8.4075,9.347,9.3924,9.4167,EGX30,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-05,ARCC,57.8,Watch,Yes,Yes,No,Yes,59.82,1.729,1.124,56.4575,55.7608,57.8789,57.9093,58.3333,EGX30,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-05,EFID,30.84,Watch,No,Yes,No,Yes,72.97,4.102,6.158,28.91,27.49,32.3233,34.03,33.1289,EGX30,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-05,EFIH,23.9,Watch,No,Yes,No,Yes,61.36,1.939,8.155,23.2694,22.203,24.1107,24.3367,24.6061,EGX30,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-05,EGAL,298.0,Watch,Yes,Yes,No,No,49.29,0.442,1.174,289.8876,285.9946,301.6426,307.3034,308.3187,EGX30,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-05,ISPH,13.1,Watch,Yes,Yes,No,Yes,63.17,2.507,0.869,12.9781,11.4851,13.3086,13.4739,13.3866,EGX30,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-05,JUFO,33.55,Watch,No,Yes,No,Yes,72.6,1.605,9.958,32.24,29.1,36.4067,38.49,37.39,EGX30,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-05,MCQE,189.0,Watch,Yes,Yes,No,Yes,59.32,0.98,1.486,184.8931,174.0,192.0267,193.2117,194.9533,EGX30,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-05,ORAS,724.89,Watch,Yes,Yes,No,Yes,55.8,,,706.5,688.154,728.646,729.5998,736.8,EGX30,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-05,ORWE,26.35,Watch,Yes,Yes,No,Yes,80.33,13.465,12.238,24.3913,22.984,,,,EGX30,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-05,PHDC,15.45,Buy,Yes,Yes,No,Yes,61.91,1.447,3.437,15.015,14.58,15.7933,16.8533,17.5555,EGX30,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-05,ETEL,111.0,Watch,Yes,Yes,No,Yes,66.09,1.677,0.249,105.4032,95.1023,111.0823,112.0985,117.1867,EGX30,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-05,RMDA,5.77,Watch,No,Yes,No,Yes,63.9,1.437,0.0,5.705,5.4018,5.934,6.06,6.1956,EGX30,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-05,AMER,6.09,Watch,No,Yes,No,Yes,88.21,1.047,1.077,4.696,3.0,6.3,8.7,10.2295,EGX70,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-05,ARAB,0.24,Watch,No,Yes,No,Yes,54.45,1.236,0.48,0.235,0.232,0.2579,0.267,0.296,EGX70,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-05,COSG,1.71,Watch,Yes,Yes,No,Yes,58.8,0.283,0.239,1.6768,1.604,1.737,1.76,1.803,EGX70,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-05,POUL,38.14,Buy,Yes,Yes,No,Yes,49.72,0.635,4.578,36.6681,36.5,40.1845,40.4652,40.6333,EGX70,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-05,PRCL,35.6,Watch,No,Yes,No,Yes,55.14,0.535,0.707,34.23,34.0796,37.3616,37.7974,38.2267,EGX70,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-05,ETRS,10.5,Watch,No,Yes,No,Yes,48.88,0.261,0.361,10.3209,10.21,11.0391,11.0555,11.15,EGX70,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-05,OBRI,32.18,Buy,Yes,Yes,No,No,35.58,0.83,1.695,31.5,31.4818,32.6361,35.9103,37.0467,EGX70,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-05,NIPH,271.0,Watch,No,Yes,No,Yes,74.71,1.545,0.353,224.3978,213.5955,281.1615,287.98,365.95,EGX70,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-05,SWDY,105.2,Watch,Yes,Yes,No,Yes,71.5,3.21,17.581,100.6007,95.48,115.15,122.4246,118.5836,EGX70,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-05,ENGC,47.01,Watch,Yes,Yes,No,Yes,73.03,2.122,4.609,42.6194,40.2358,49.4033,57.9833,63.8523,EGX70,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-05,ZEOT,12.7,Watch,No,Yes,No,Yes,63.59,0.633,1.37,12.085,11.1606,12.8261,13.0599,13.1767,EGX70,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-05,BIOC,331.44,Watch,Yes,Yes,No,Yes,73.69,2.169,1.787,282.08,249.9467,353.5333,367.4576,524.1933,EGX70,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-05,IFAP,21.38,Watch,Yes,Yes,No,Yes,76.29,5.705,5.282,20.0809,19.51,22.2233,23.2945,22.729,EGX70,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-05,ICFC,16.39,Buy,Yes,Yes,No,Yes,66.52,2.718,7.659,15.6559,15.43,16.6333,17.9833,18.8724,EGX70,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-05,ISMA,31.24,Watch,No,Yes,No,Yes,65.94,0.238,0.616,30.2,27.6202,32.3265,33.0411,33.4067,EGX70,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-05,LCSW,34.67,Watch,Yes,Yes,No,Yes,58.29,0.758,0.021,33.4005,30.5006,36.5522,37.5107,38.3133,EGX70,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-05,MPCO,1.94,Watch,Yes,Yes,No,Yes,57.32,0.703,0.734,1.9193,1.8716,1.9914,2.0413,2.0833,EGX70,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-05,ATQA,10.1,Watch,No,Yes,No,Yes,61.2,0.872,1.636,9.86,9.77,10.1429,10.2191,10.29,EGX70,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-05,MTIE,10.74,Watch,No,Yes,No,Yes,77.19,3.634,9.508,9.85,9.3621,11.0167,11.6,11.292,EGX70,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-05,RACC,10.15,Buy,No,Yes,No,Yes,52.84,0.696,2.627,10.125,9.91,10.3881,10.6503,10.7033,EGX70,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-05,SKPC,16.29,Hold,No,Yes,No,No,53.57,1.646,0.644,16.0372,15.58,16.5125,16.7146,16.72,EGX70,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-05,SCEM,81.1,Watch,Yes,Yes,No,Yes,64.43,2.499,0.514,77.6875,66.2534,86.6599,91.0241,91.6333,EGX70,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-05,OCDI,30.5,Watch,No,Yes,No,Yes,73.17,1.758,0.339,28.1072,27.1654,31.97,36.71,39.9963,EGX70,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-05,SVCE,9.36,Watch,Yes,Yes,No,Yes,53.98,0.487,0.854,9.338,9.0883,9.5237,9.7621,9.7767,EGX70,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-05,MOED,0.671,Avoid,Yes,No,Yes,No,35.34,1.112,2.381,,,,,,EGX70,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-05,RREI,4.6,Watch,No,Yes,No,Yes,66.16,1.752,0.302,4.38,3.7589,4.9067,4.9278,5.2367,UNINDEX,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-05,ADIB,52.08,Watch,Yes,Yes,No,Yes,64.32,0.59,0.536,49.8093,48.2733,53.2048,54.5038,54.8285,EGX30,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-05,MFPC,37.0,Hold,Yes,Yes,No,No,46.7,0.769,0.895,36.1087,35.8311,38.25,38.5083,38.5567,EGX70,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-05,NCCW,7.12,Watch,No,Yes,No,Yes,63.57,2.605,0.802,6.8026,6.6612,7.2151,7.3467,7.45,EGX70,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-05,EALR,388.1,Buy,Yes,Yes,No,Yes,58.25,3.085,1.645,383.5,360.0,392.1623,423.2347,436.6533,UNINDEX,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-05,AALR,303.07,Watch,No,Yes,No,Yes,71.15,2.724,1.331,267.2307,257.974,307.9633,308.8515,342.1467,UNINDEX,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-05,KABO,8.19,Watch,No,Yes,No,Yes,61.73,0.899,1.766,8.0383,7.2118,8.7551,8.8602,9.2333,EGX70,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-05,MCRO,1.49,Watch,No,Yes,No,Yes,59.68,1.892,0.0,1.4544,1.4538,1.5828,1.6209,1.66,EGX70,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-05,GGCC,1.116,Watch,No,Yes,No,Yes,86.0,3.545,2.518,0.8095,0.595,1.2073,1.6633,1.9895,UNINDEX,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-05,INEG,0.515,Avoid,Yes,No,Yes,Yes,57.47,1.068,0.0,,,,,,UNINDEX,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-05,CPCI,487.46,Watch,No,Yes,No,Yes,68.52,0.571,0.341,467.0829,451.4567,501.4547,516.4404,518.9933,UNINDEX,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-05,AXPH,1259.56,Watch,No,Yes,No,Yes,59.82,0.634,0.326,1257.0,1164.1691,1289.9119,1312.2368,1341.2533,UNINDEX,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-05,MBSC,253.22,Hold,Yes,Yes,No,No,60.23,1.698,0.893,244.1689,239.459,258.9567,258.9862,276.4467,UNINDEX,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-05,MILS,202.0,Watch,No,Yes,No,Yes,65.45,5.729,1.085,177.3174,175.0,208.4527,217.5058,224.8967,UNINDEX,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-05,ZMID,7.23,Watch,No,Yes,No,Yes,54.29,0.995,1.061,6.99,6.7691,7.6476,7.8167,7.8379,EGX70,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-05,AMIA,12.86,Watch,No,Yes,No,Yes,78.82,0.115,1.853,11.4896,9.4033,13.2116,13.4067,16.3367,EGX70,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-05,MISR,5.51,Watch,Yes,Yes,No,Yes,48.33,0.0,0.0,5.42,5.3832,5.69,5.7031,5.7669,UNINDEX,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-05,MPCI,317.8,Watch,No,Yes,No,Yes,71.12,0.705,1.571,286.2694,251.78,330.5792,337.12,398.9,EGX70,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-05,TALM,18.14,Watch,No,Yes,No,Yes,64.31,2.252,0.544,17.469,16.8462,18.9737,19.0869,19.6033,EGX70,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-05,LUTS,0.747,Watch,Yes,Yes,No,Yes,78.16,10.625,2.999,0.6435,0.586,,,,UNINDEX,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-05,INFI,121.8,Watch,No,Yes,No,Yes,76.9,1.765,0.868,108.9631,105.6229,123.2533,143.7933,157.0984,UNINDEX,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-05,EPCO,11.11,Watch,No,Yes,No,Yes,64.01,0.464,0.367,10.5943,9.0591,11.4809,11.97,12.0381,UNINDEX,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-05,EGAS,58.7,Watch,Yes,Yes,No,Yes,69.6,1.275,0.615,57.9,50.0,59.9503,64.6233,67.1916,EGX33,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-05,MASR,7.98,Watch,Yes,Yes,No,Yes,54.16,0.615,0.281,7.6841,7.4249,8.3951,8.5269,8.58,EGX33,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-05,OLFI,24.77,Avoid,Yes,No,Yes,Yes,73.25,1.813,1.842,,,,,,EGX33,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-05,ORHD,42.0,Buy,Yes,Yes,No,Yes,67.45,1.2,1.527,40.6,38.4,42.4633,45.6033,47.5146,EGX30,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-06,AMOC,9.11,Buy,Yes,Yes,No,Yes,63.7,1.121,2.028,8.7222,8.462,9.3924,9.4167,9.9233,EGX30,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-06,ARCC,59.0,Buy,Yes,Yes,No,Yes,64.92,1.621,5.102,56.72,55.77,60.5667,64.8667,67.9788,EGX30,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-06,EFID,31.59,Watch,No,Yes,No,Yes,75.97,5.447,4.451,29.7,27.49,32.3233,33.635,32.9424,EGX30,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-06,EFIH,23.47,Watch,No,Yes,No,Yes,57.03,1.081,0.327,23.3295,22.3149,23.7306,24.1871,24.3367,EGX30,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-06,EGAL,297.79,Buy,Yes,Yes,No,No,49.04,0.269,1.76,290.3239,285.9946,302.2483,307.2461,308.3187,EGX30,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-06,ISPH,13.5,Watch,Yes,Yes,No,Yes,66.37,2.515,0.056,13.0588,11.7029,13.567,13.8211,13.6869,EGX30,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-06,JUFO,26.9,Buy,No,Yes,No,Yes,38.65,1.771,2.018,26.7188,26.51,27.1691,28.5528,30.8533,EGX30,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-06,MCQE,191.53,Buy,Yes,Yes,No,Yes,62.25,1.537,4.379,188.01,178.0,192.0267,194.2851,194.9533,EGX30,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-06,ORAS,719.0,Watch,Yes,Yes,No,Yes,53.24,,,706.5,688.154,728.646,729.922,736.8,EGX30,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-06,ORWE,25.88,Watch,Yes,Yes,No,Yes,73.55,4.29,15.248,24.5771,23.0019,,,,EGX30,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-06,PHDC,15.15,Watch,Yes,Yes,No,Yes,55.48,0.392,1.164,15.025,14.58,15.3884,15.7933,16.8533,EGX30,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-06,ETEL,109.49,Buy,Yes,Yes,No,Yes,62.69,0.627,1.782,106.9179,95.1023,110.3933,111.0823,112.797,EGX30,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-06,RMDA,6.17,Watch,No,Yes,No,Yes,70.43,2.44,0.089,5.75,5.5696,,,,EGX30,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-06,AMER,5.88,Watch,No,Yes,No,Yes,81.73,0.362,1.24,5.0068,3.0,6.0615,6.3,8.7,EGX70,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-06,ARAB,0.241,Watch,No,Yes,No,Yes,55.21,0.681,0.905,0.235,0.232,0.2567,0.267,0.296,EGX70,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-06,COSG,1.69,Watch,Yes,Yes,No,Yes,55.43,0.366,0.962,1.6803,1.6204,1.737,1.76,1.803,EGX70,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-06,POUL,38.4,Watch,Yes,Yes,No,Yes,51.66,0.743,0.262,37.9082,37.1204,40.0826,40.4652,40.6333,EGX70,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-06,PRCL,34.96,Watch,Yes,Yes,No,Yes,52.54,0.119,0.13,34.425,34.0281,37.3616,37.7864,38.2267,EGX70,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-06,ETRS,10.5,Buy,Yes,Yes,No,Yes,48.88,0.195,0.331,10.21,10.21,11.0391,11.0675,11.15,EGX70,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-06,OBRI,31.75,Watch,Yes,Yes,No,No,33.65,1.265,0.32,31.0769,29.9767,32.7098,35.9128,37.0467,EGX70,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-06,NIPH,307.88,Watch,No,Yes,No,Yes,80.93,3.523,0.669,237.775,216.6517,365.95,430.0375,396.1993,EGX70,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-06,SWDY,107.0,Watch,Yes,Yes,No,Yes,73.31,5.391,1.292,101.7001,95.48,115.15,121.875,118.3242,EGX70,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-06,ENGC,46.0,Buy,Yes,Yes,No,Yes,67.51,1.055,2.117,42.9065,40.5284,46.1258,46.3863,49.4033,EGX70,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-06,ZEOT,12.48,Watch,No,Yes,No,Yes,59.8,0.232,0.0,12.285,11.247,12.8261,13.0817,13.1767,EGX70,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-06,BIOC,379.0,Watch,Yes,Yes,No,Yes,76.99,12.325,0.0,282.59,125.9867,398.4394,524.1933,616.4858,EGX70,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-06,IFAP,20.87,Watch,No,Yes,No,Yes,65.6,1.357,12.34,20.225,19.51,20.9033,22.2233,22.9867,EGX70,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-06,ICFC,16.25,Buy,Yes,Yes,No,Yes,63.33,1.159,4.038,15.6988,15.43,16.2579,16.6333,17.9833,EGX70,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-06,ISMA,30.8,Watch,No,Yes,No,Yes,61.07,0.15,0.699,30.5,27.6202,32.3265,33.1306,33.4067,EGX70,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-06,LCSW,34.0,Watch,Yes,Yes,No,Yes,55.03,0.535,0.0,33.6178,30.6464,36.5522,37.3797,38.3133,EGX70,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-06,MPCO,2.02,Watch,Yes,Yes,No,Yes,64.56,0.977,0.0,1.9252,1.8835,2.0413,2.0833,2.1121,EGX70,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-06,ATQA,10.15,Buy,Yes,Yes,No,Yes,62.44,0.793,3.686,9.8769,9.8,10.1952,10.2191,10.29,EGX70,,,,,,,,,,,,,,,,,,,,,,,,
